,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active,Status,Converted_y_N,Prediction Probability
1118,5.0,0.0,1.0,2.469655202750048,10.0,0.0,2.0,0.0,1.0,1.0,0,0.42874586403655274
1649,5.0,0.0,1.0,2.469655202750048,10.0,2.0,1.0,0.0,1.0,1.0,0,0.22902781262329705
1608,5.0,0.0,0.0,2.492824463854442,10.0,3.0,2.0,1.0,0.0,2.0,0,0.18974056608606726
1850,4.0,1.0,0.0,2.225445051482812,3.0,2.0,2.0,0.0,0.0,3.0,0,0.03092341285751562
5448,5.0,2.0,1.0,2.492824463854442,3.0,2.0,2.0,1.0,1.0,0.0,0,0.011345913952019684
1242,5.0,0.0,0.0,2.444897673102868,10.0,2.0,1.0,0.0,1.0,1.0,0,0.39066618254211244
2173,3.0,1.0,0.0,2.3250797444737543,0.0,4.0,1.0,0.0,1.0,1.0,1,0.464473682885181
2947,4.0,0.0,0.0,2.288176324422878,6.0,4.0,1.0,1.0,1.0,0.0,0,0.18938471332806478
9721,4.0,0.0,1.0,2.3903856544300206,9.0,0.0,1.9980110672506362,1.0,1.0,0.0,1,0.6891591973449166
3599,4.0,2.0,0.0,2.5448880909648666,8.0,2.0,1.0,1.0,0.0,2.0,0,0.3118002249771757
9549,3.0,0.0,0.0,2.6790692872892197,4.0,0.0,2.854389092659514,1.0,0.0,2.0,1,0.9542768852104296
7624,5.0,0.0,0.6573889281751841,2.4889194556198406,9.342611071824816,4.0,1.0,1.0,1.0,0.0,1,0.9634628737351925
6013,4.0,2.0,0.0,2.492824463854442,8.0,0.0,1.0,0.0,1.0,1.0,0,0.12153108674863777
6183,5.0,2.0,0.0,2.4574871831877636,8.0,0.0,1.0,0.0,0.0,3.0,0,0.2545226374669363
9304,3.0,0.10186520765050677,0.0,2.6025098319643085,4.101865207650507,0.0,1.0,1.0,0.0,2.0,1,0.9806380411726849
1008,4.0,0.0,1.0,2.590160680985161,9.0,0.0,2.0,0.0,1.0,1.0,1,0.8634680604575675
10534,4.748788024635381,0.0,1.0,2.589790079848301,9.0,4.0,1.0,0.0,0.0,3.0,1,0.9403455062769144
9666,3.253577118074398,0.0,0.0,2.614046321754131,5.746422881925602,4.0,1.7464228819256018,1.0,0.0,2.0,1,0.9794753361892422
9703,3.0,1.0,0.0,2.6307058231749,10.0,1.8438401793628572,1.0,0.0,1.0,1.0,1,0.9857045993048461
712,5.0,0.0,0.0,2.2683401851981295,2.0,0.0,2.0,0.0,1.0,1.0,0,0.1561763968495265
1191,5.0,1.0,1.0,2.6978588685752265,3.0,2.0,2.0,1.0,1.0,0.0,0,0.09632019469407284
5065,4.0,2.0,0.0,2.2683401851981295,8.0,2.0,1.0,0.0,1.0,1.0,0,0.0793331214839425
4458,5.0,2.0,1.0,2.4183424053220275,8.0,0.0,1.0,0.0,0.0,3.0,0,0.11879814263086881
11050,4.0,0.0,0.3747498113445973,2.600508002632101,1.0,0.0,1.0,0.0,1.0,1.0,1,0.987005974087136
4363,3.0,1.0,0.0,2.492824463854442,0.0,4.0,1.0,1.0,1.0,0.0,0,0.28517484377954433
7744,4.0,1.0,0.0,2.690374313291288,4.0,2.0,1.0,0.0,1.0,1.0,1,0.9795609796131508
10960,4.702694317895131,0.29730568210486885,0.29730568210486885,2.6182236406865655,8.0,4.0,1.0,1.0,0.0,2.0,1,0.9868927841904193
2358,3.0,0.0,0.0,2.524977524647276,1.0,0.0,1.0,0.0,0.0,3.0,1,0.8081205013487904
107,3.0,1.0,1.0,2.590160680985161,5.0,2.0,1.0,1.0,1.0,0.0,1,0.7313468344868977
7213,4.0,2.0,0.2535853464181965,2.355694826899252,3.0,2.0,3.0,0.0,1.0,1.0,1,0.970556791180542
2803,2.0,1.0,1.0,2.3250797444737543,6.0,2.0,1.0,1.0,1.0,0.0,0,0.04747716174999946
786,5.0,0.0,1.0,2.4574871831877636,10.0,2.0,2.0,0.0,1.0,1.0,0,0.08443975623184578
800,2.0,0.0,0.0,2.524977524647276,3.0,2.0,1.0,1.0,1.0,0.0,0,0.5520637254216829
5481,3.0,1.0,1.0,2.5985366483993895,9.0,3.0,1.0,0.0,0.0,3.0,0,0.586508072881863
1299,4.0,1.0,1.0,2.469655202750048,4.0,4.0,2.0,0.0,0.0,3.0,0,0.20417147947544342
4621,4.0,2.0,1.0,2.524977524647276,4.0,2.0,2.0,0.0,1.0,1.0,0,0.08517005956947955
7308,3.3913660227863867,1.0,1.0,2.442167247161594,10.0,2.0,1.0,1.0,1.0,0.0,1,0.621191113754895
1762,5.0,2.0,1.0,2.444897673102868,3.0,2.0,2.0,0.0,0.0,3.0,0,0.020133741915054373
1003,4.0,1.0,1.0,2.288176324422878,7.0,3.0,1.0,0.0,1.0,1.0,0,0.04489643877674406
419,3.0,2.0,0.0,2.389737358340596,9.0,2.0,2.0,0.0,1.0,1.0,0,0.007802749909972546
6539,5.0,0.0,0.0,2.444897673102868,1.0,4.0,1.0,1.0,1.0,0.0,0,0.5206903194610791
1042,4.0,1.0,1.0,2.342296594692339,9.0,3.0,1.0,0.0,1.0,1.0,0,0.056849270940856934
4008,2.0,2.0,1.0,2.307063035651694,8.0,2.0,2.0,1.0,1.0,0.0,0,0.01698068106295954
2595,5.0,1.0,1.0,2.4318593876580854,6.0,2.0,1.0,1.0,1.0,0.0,0,0.01998801802805016
9066,6.0,1.0,1.0,2.4047824258541914,9.503474854155264,1.496525145844735,1.0,0.0,1.0,1.0,1,0.763461626930589
6344,4.0,0.0,1.0,2.4318593876580854,4.0,2.0,2.0,0.0,0.0,3.0,0,0.019456942668918998
8763,4.317449800207819,1.0,1.0,2.521086930063567,1.0,2.0,1.0,1.0,1.0,0.0,1,0.7968262143076968
6101,4.0,1.0,0.0,2.4574871831877636,1.0,0.0,1.0,1.0,1.0,0.0,0,0.1331489751059036
7161,5.0,1.0,0.0,2.633211430492437,6.0,1.3641880044311667,1.0,1.0,1.0,0.0,1,0.9473500294137029
2781,5.0,2.0,1.0,2.6224819363729917,10.0,2.0,2.0,1.0,0.0,2.0,0,0.10869698055250822
6090,6.0,0.0,0.0,2.4183424053220275,1.0,2.0,1.0,1.0,0.0,2.0,0,0.2522068244368574
4718,6.0,2.0,1.0,2.492824463854442,9.0,3.0,2.0,1.0,0.0,2.0,1,0.3226192310006532
4605,4.0,1.0,1.0,2.444897673102868,4.0,2.0,2.0,0.0,1.0,1.0,0,0.010840776663561473
10868,3.064365119212083,1.0,1.0,2.524308370862959,1.0,4.0,1.0,0.0,1.0,1.0,1,0.9270604831968334
5109,4.0,2.0,0.0,2.3587758197041415,1.0,2.0,2.0,0.0,1.0,1.0,0,0.08184724313995972
4523,3.0,1.0,0.0,2.307063035651694,1.0,2.0,2.0,1.0,1.0,0.0,0,0.01460507365501862
86,3.0,2.0,1.0,2.4318593876580854,4.0,3.0,1.0,1.0,0.0,2.0,0,0.09422615097777735
9884,4.0,1.2663402667275263,0.0,2.6023020819432374,1.0,2.0,1.0,0.0,1.0,1.0,1,0.9924328722076302
10912,5.0,1.0216191032676512,1.0,2.4073529133480673,1.0,2.0,2.0,0.0,1.0,1.0,1,0.5729003167215929
1946,3.0,2.0,0.0,2.404313823748339,10.0,3.0,1.0,0.0,1.0,1.0,0,0.23924713204654033
3386,4.0,1.0,0.0,2.514581307060663,5.0,2.0,2.0,0.0,1.0,1.0,0,0.21646902484123537
2852,4.0,1.0,0.0,2.4183424053220275,6.0,2.0,3.0,1.0,0.0,2.0,1,0.8564878293306887
9924,4.0,2.0,1.0,2.6448209702670016,4.0,0.0,1.0,1.0,1.0,0.0,1,0.6287177524112701
1330,4.0,2.0,0.0,2.2474642325978444,8.0,2.0,2.0,1.0,1.0,0.0,0,0.10155121904739801
9657,4.0,1.2704687960724774,1.0,2.5637191659191334,5.0,2.0,1.0,0.0,1.0,1.0,1,0.8981114165180184
7137,4.688643798702425,0.0,0.0,2.498130320635989,6.0,0.0,1.0,0.0,1.0,1.0,1,0.9423444848565846
11147,4.0,0.0,1.0,2.439092687806363,8.44522612433126,0.4452261243312605,1.0,0.0,1.0,1.0,1,0.8909023430842322
2935,5.0,0.0,1.0,2.444897673102868,5.0,4.0,2.0,0.0,1.0,1.0,0,0.09352232451832715
3778,3.0,0.0,0.0,2.4183424053220275,3.0,0.0,3.0,0.0,1.0,1.0,1,0.9126873591512362
7219,5.0,0.43725031042354445,0.43725031042354445,2.4976539373315734,2.0,2.0,1.5627496895764557,0.0,1.0,1.0,1,1.0
9344,3.0,0.0,0.1387652219326806,2.664533957770908,3.8612347780673195,0.1387652219326806,3.0,1.0,0.0,2.0,1,0.9914104882459313
8581,5.0,1.0,0.47943687817434044,2.581223764152504,0.5205631218256596,2.0,1.0,1.0,0.0,2.0,1,0.887207527383642
10482,1.1993548142800932,2.0,0.0,2.6007736898247047,7.800645185719906,3.800645185719907,2.800645185719907,0.0,1.0,1.0,1,0.9764230670876242
2334,5.0,2.0,1.0,2.492824463854442,8.0,2.0,2.0,0.0,1.0,1.0,0,0.037411669987991655
1276,3.0,1.0,0.0,2.715689097851082,7.0,4.0,1.0,1.0,1.0,0.0,0,0.13432491598224244
3659,4.0,0.0,1.0,2.4183424053220275,5.0,0.0,1.0,1.0,1.0,0.0,0,0.09998833170983108
6957,6.0,0.0,0.0,2.590160680985161,0.0,4.0,1.0,0.0,1.0,1.0,1,0.8616773389432301
7996,4.0,1.0,1.0,2.4858692838872143,3.0,2.0,1.0,0.0,1.0,1.0,1,0.7367034974311814
10438,3.264431442554414,0.0,1.0,2.5410615998647015,2.0,2.0,1.0,0.0,1.0,1.0,1,0.9632986541616084
2189,4.0,1.0,1.0,2.572762252517431,4.0,1.0,2.0,0.0,0.0,3.0,0,0.11727920645556116
4044,5.0,1.0,1.0,2.404313823748339,6.0,2.0,1.0,1.0,1.0,0.0,0,0.00914664094945868
1838,4.0,2.0,0.0,2.5350746984524526,9.0,0.0,1.0,0.0,0.0,3.0,0,0.265189401165907
2602,4.0,1.0,1.0,2.5350746984524526,4.0,4.0,1.0,1.0,1.0,0.0,0,0.15811392348186443
7653,5.0,0.21729595377489042,0.0,2.539280931548628,6.0,0.0,1.0,0.0,1.0,1.0,1,0.9938973122517426
11164,4.0,1.0,0.0,2.5612813006594326,3.0,1.747631950158652,1.0,1.0,1.0,0.0,1,0.892053429592619
9357,2.789801674558087,1.0,0.0,2.591921295309588,1.0,2.0,1.0,0.21019832544191297,0.0,2.789801674558087,1,0.9685601705938638
6505,5.0,1.0,0.0,2.503869564022474,0.0,3.0,1.0,1.0,1.0,0.0,0,0.2509439041600933
1457,5.0,1.0,1.0,2.481426676229533,10.0,2.0,1.0,0.0,0.0,3.0,0,0.17698318992995082
3245,5.0,0.0,0.0,2.5448880909648666,2.0,0.0,1.0,0.0,1.0,1.0,1,0.7492795790957308
80,3.0,1.0,0.0,2.554431860990937,6.0,2.0,1.0,1.0,0.0,2.0,1,0.8202790812700935
5452,5.0,1.0,0.0,2.404313823748339,0.0,4.0,1.0,0.0,0.0,3.0,0,0.20269206377083518
9483,5.0,1.6750911739637575,0.0,2.6456959486222305,2.0,2.6750911739637573,1.0,0.0,1.0,1.0,1,0.9933652493779076
9548,4.023782589026091,0.9762174109739097,0.0,2.480857333105028,1.0,3.0237825890260903,2.0,0.0,0.0,3.0,1,0.7175947902265164
9392,4.0,2.0,1.0,2.4952203774296393,6.0,1.7960900339565755,1.0,1.0,1.0,0.0,1,0.48732064153400917
2919,4.0,1.0,1.0,2.3250797444737543,10.0,2.0,2.0,1.0,1.0,0.0,0,0.0
8438,3.0,1.0,0.0,2.509730801296135,9.0,2.0,1.0,0.0,1.0,1.0,1,0.805850631096109
4386,4.0,2.0,1.0,2.6375409724130505,1.0,2.0,1.0,1.0,0.0,2.0,0,0.3616529889654181
6093,6.0,0.0,0.0,2.572762252517431,4.0,0.0,2.0,1.0,1.0,0.0,1,0.6843308713304697
10160,6.0,2.0,0.2556305643906399,2.484340299112893,8.25563056439064,2.25563056439064,2.0,1.0,0.0,2.0,1,0.8901561427299168
5985,4.0,1.0,1.0,2.469655202750048,9.0,2.0,2.0,1.0,0.0,2.0,0,0.021278407722004147
1610,4.0,1.0,0.0,2.4318593876580854,4.0,2.0,2.0,0.0,1.0,1.0,0,0.009451309263540155
8437,3.9202124192064693,0.0,1.0,2.514581307060663,7.920212419206469,0.0,1.0,0.0,0.0,3.0,1,0.9824929713704843
1495,5.0,0.0,1.0,2.481426676229533,1.0,4.0,1.0,0.0,1.0,1.0,0,0.37565715121240767
7184,5.2882535540324,0.7117464459676004,0.0,2.4264178646270516,4.0,2.0,1.0,0.0,1.0,1.0,1,0.9748677565505562
3626,4.0,1.0,1.0,2.524977524647276,8.0,4.0,1.0,0.0,1.0,1.0,0,0.448289458904931
3772,3.0,2.0,0.0,2.492824463854442,9.0,2.0,1.0,1.0,0.0,2.0,0,0.35304432413241804
4249,3.0,1.0,1.0,2.342296594692339,1.0,0.0,1.0,0.0,1.0,1.0,0,0.126739782209665
8879,3.3767811268103927,2.0,0.6232188731896076,2.476397254830821,9.0,0.37678112681039244,3.246437746379215,0.0,1.0,1.0,1,0.9490201841981598
769,4.0,1.0,0.0,2.503869564022474,3.0,2.0,1.0,1.0,1.0,0.0,1,0.48872973662349384
4757,4.0,0.0,1.0,2.6067097709889424,5.0,4.0,1.0,0.0,1.0,1.0,0,0.6922906822975894
9184,4.362630464513776,0.0,0.0,2.558190988947928,9.0,0.0,1.0,0.0,1.0,1.0,1,0.979214564147648
9998,5.0,1.0,0.0,2.6461558231138107,5.203756515422382,4.0,1.0,0.0,1.0,1.0,1,0.931370682659774
6125,5.0,1.0,1.0,2.374572871755165,3.0,2.0,2.0,0.0,1.0,1.0,0,0.003867791842475387
2274,4.0,1.0,1.0,2.503869564022474,3.0,3.0,2.0,0.0,1.0,1.0,0,0.04824302970024449
10704,4.55417559574033,1.5541755957403298,0.0,2.54204821071132,3.0,2.0,1.0,1.0,0.0,2.0,1,0.9243040910855504
8896,3.0,2.0,1.0,2.308496636882386,3.0,0.4440335040894383,1.0,0.0,1.0,1.0,1,0.802197147216889
5405,4.0,2.0,1.0,2.4318593876580854,0.0,4.0,1.0,0.0,1.0,1.0,0,0.24444435790572674
8907,5.0,1.0,0.0,2.651204117864222,9.2129193415206,2.0,1.0,0.0,1.0,1.0,1,0.9829745846732074
7924,3.0,0.04441626530723719,1.0,2.613599349229657,3.044416265307237,0.0,1.0,0.0,1.0,1.0,1,0.9978300180831826
8737,4.0,0.0,0.2464133953701999,2.5905619225430323,3.0,0.0,1.0,1.0,1.0,0.0,1,0.99957805907173
8563,4.0,1.0,0.0,2.5399093219949935,1.4926556780873628,2.0,1.0,0.0,1.0,1.0,1,0.8393374396164203
9000,5.0,0.0,0.0,2.5602033111301807,7.2257976939805095,1.22579769398051,1.0,1.0,1.0,0.0,1,0.8905569636163457
6647,6.0,1.0,0.0,2.374572871755165,4.0,2.0,2.0,1.0,0.0,2.0,0,0.01683085725807245
8393,3.0,1.122733967832676,0.0,2.4571698938323188,10.0,3.0,2.877266032167324,0.0,1.0,1.0,1,0.9640090172713032
9679,3.187810280890719,2.0,0.0,2.6044639895932122,6.0,3.812189719109281,2.624379438218562,0.0,0.0,3.0,1,0.9966915995397008
9181,5.728246976121581,1.0,1.0,2.4977706414001783,9.0,2.2717530238784187,1.0,0.0,1.0,1.0,1,0.7117366190795176
3838,3.0,1.0,0.0,2.514581307060663,6.0,2.0,2.0,1.0,1.0,0.0,0,0.042761872392459675
6453,4.0,2.0,1.0,2.404313823748339,3.0,0.0,2.0,1.0,1.0,0.0,0,0.018010844917906874
4197,4.0,1.0,1.0,2.5985366483993895,10.0,2.0,2.0,1.0,0.0,2.0,0,0.20202006305279743
9048,4.967775817312872,1.0,0.0,2.6124395258291986,1.0,2.0,1.0,1.0,0.0,2.0,1,0.8452219156516779
6491,4.0,0.0,1.0,2.514581307060663,6.0,2.0,1.0,0.0,1.0,1.0,1,0.8437665093470534
2130,4.0,1.0,1.0,2.4574871831877636,6.0,1.0,1.0,1.0,1.0,0.0,1,0.29731756556789873
1948,4.0,0.0,1.0,2.4318593876580854,1.0,2.0,2.0,0.0,0.0,3.0,0,0.01774371474105965
9247,5.0,0.0,1.0,2.533876929889178,8.058446576282847,0.058446576282846774,1.9415534237171532,1.0,0.0,2.0,1,0.9466384736302825
6805,4.0,2.0,1.0,2.6448209702670016,4.0,0.0,1.0,1.0,1.0,0.0,1,0.6287177524112701
4016,2.0,1.0,0.0,2.672424040037831,10.0,2.0,1.0,0.0,1.0,1.0,1,0.9801733317389548
1621,2.0,2.0,1.0,2.6224819363729917,4.0,3.0,1.0,1.0,1.0,0.0,0,0.28927996036610765
1326,3.0,2.0,0.0,2.590160680985161,5.0,2.0,2.0,0.0,0.0,3.0,1,0.5893021481594782
6096,3.0,1.0,0.0,2.524977524647276,8.0,2.0,1.0,0.0,1.0,1.0,0,0.6796609671489655
6801,2.0,1.0,0.0,2.4183424053220275,2.0,1.0,2.0,0.0,1.0,1.0,0,0.054811052445962495
7921,5.0,0.8356433101487666,0.0,2.6375409724130505,3.0,2.1643566898512336,1.0,0.0,1.0,1.0,1,0.9906317311380602
41,3.0,1.0,0.0,2.492824463854442,1.0,2.0,2.0,1.0,1.0,0.0,0,0.09077806866990673
4054,4.0,0.0,1.0,2.4183424053220275,8.0,2.0,1.0,1.0,1.0,0.0,0,0.05265913512621588
4406,6.0,0.0,1.0,2.524977524647276,9.0,2.0,3.0,1.0,0.0,2.0,1,0.8385454154950959
3724,5.0,0.0,1.0,2.5637191659191334,3.0,2.0,1.0,1.0,1.0,0.0,1,0.6089532773334898
3489,3.0,0.0,0.0,2.572762252517431,9.0,2.0,1.0,0.0,1.0,1.0,1,0.9214474828707495
2498,5.0,1.0,0.0,2.4318593876580854,2.0,2.0,2.0,1.0,1.0,0.0,0,0.09991800392611615
9343,4.501076387903134,1.0,1.0,2.530036980025604,4.498923612096866,2.0,1.501076387903134,0.0,0.0,3.0,1,0.9168751727449169
10459,4.779951131724536,1.0,1.0,2.4583638797479637,3.0,2.0,1.0,0.0,1.0,1.0,1,0.6544697149788855
6297,3.0,1.0,0.0,2.5350746984524526,0.0,2.0,1.0,0.0,1.0,1.0,0,0.6167151894395005
9545,5.0,0.0,1.0,2.434304177381286,9.0,0.0,1.9915567866580273,0.0,1.0,1.0,1,0.890241105589207
6408,3.0,1.0,0.0,2.6067097709889424,10.0,0.0,2.0,0.0,0.0,3.0,0,0.4540266637467292
10878,5.0,0.0,1.0,2.6561981476482948,3.610369315461148,0.0,1.0,0.0,1.0,1.0,1,0.9641037185419892
1322,3.0,0.0,1.0,2.5448880909648666,10.0,2.0,2.0,1.0,1.0,0.0,0,0.09527943941926902
5721,4.0,1.0,1.0,2.715689097851082,0.0,2.0,3.0,1.0,1.0,0.0,0,0.41969241759185716
9555,3.659029658358949,1.0,0.0,2.4690963566274045,1.0,2.0,1.0,1.0,1.0,0.0,1,0.7396329681326489
3102,5.0,1.0,1.0,2.5637191659191334,9.0,2.0,1.0,1.0,1.0,0.0,1,0.6922756531078921
4665,4.0,2.0,0.0,2.6448209702670016,5.0,2.0,2.0,0.0,1.0,1.0,0,0.7655021937431704
180,4.0,1.0,0.0,2.4574871831877636,7.0,2.0,1.0,1.0,1.0,0.0,0,0.12993246487906265
1093,3.0,1.0,0.0,2.481426676229533,2.0,2.0,1.0,0.0,0.0,3.0,1,0.4776035531539215
271,5.0,1.0,0.0,2.3587758197041415,9.0,2.0,2.0,1.0,1.0,0.0,0,0.009282853842608125
6366,4.0,1.0,1.0,2.5448880909648666,3.0,0.0,1.0,0.0,0.0,3.0,0,0.30011442259085985
7875,5.628174947756966,1.6281749477569658,0.6281749477569659,2.5910108877036397,10.0,0.0,2.371825052243034,0.0,0.0,3.0,1,0.9925293851717903
3347,3.0,1.0,1.0,2.4318593876580854,4.0,2.0,1.0,0.0,1.0,1.0,0,0.1884581422450784
3958,4.0,2.0,1.0,2.6300969078575585,9.0,2.0,1.0,1.0,0.0,2.0,0,0.28960228340935346
1086,4.0,1.0,0.0,2.554431860990937,6.0,2.0,2.0,0.0,1.0,1.0,1,0.60392556569631
244,6.0,1.0,1.0,2.503869564022474,9.0,2.0,1.0,0.0,1.0,1.0,1,0.4573726225495146
5790,3.0,2.0,0.0,2.503869564022474,8.0,2.0,1.0,1.0,0.0,2.0,0,0.3592615550410844
10168,4.0,0.0,0.9990442758996222,2.5544227397799144,1.0,0.0,1.9990442758996223,0.0,0.0,3.0,1,0.8184263698009439
11014,3.553881931896039,1.0,1.0,2.5271515442975776,4.0,3.553881931896039,1.5538819318960388,0.0,0.0,3.0,1,0.9159597061081857
7994,5.0,0.0,0.08492711065782788,2.4370369754304764,9.915072889342172,4.0,1.0,1.0,1.0,0.0,1,0.9474113714008685
1664,4.0,2.0,1.0,2.524977524647276,1.0,2.0,2.0,0.0,1.0,1.0,0,0.0847435273856875
7572,4.475706166419503,1.4757061664195033,1.0,2.4479784310350916,9.0,2.0,2.5242938335804967,0.0,0.0,3.0,1,0.8844282000369117
9642,4.0,0.0,1.0,2.516423274228239,6.0,0.0,1.4655433361705714,0.0,1.0,1.0,1,0.9891722377481871
1567,3.0,0.0,0.0,2.444897673102868,10.0,4.0,2.0,0.0,1.0,1.0,0,0.09900014100889985
3235,4.0,1.0,0.0,2.444897673102868,10.0,2.0,2.0,1.0,0.0,2.0,0,0.030631754486929473
4870,5.0,0.0,0.0,2.6146887965165875,9.0,0.0,1.0,0.0,1.0,1.0,1,0.9453090756468426
4750,4.0,1.0,1.0,2.4318593876580854,10.0,2.0,2.0,1.0,1.0,0.0,0,0.0421440562182412
1207,5.0,1.0,0.0,2.444897673102868,3.0,2.0,2.0,1.0,0.0,2.0,0,0.011608418779863306
10189,4.0,1.0,0.0,2.5537199571806104,4.0,2.0,2.0,0.0,1.0,1.0,1,0.7596510759313458
11085,3.0,1.0,1.0,2.5035262566595526,5.0,2.0,2.3328390063410622,0.0,1.0,1.0,1,0.905047323155349
4564,4.0,2.0,1.0,2.444897673102868,1.0,4.0,1.0,1.0,1.0,0.0,0,0.02564814033075388
3811,4.0,1.0,0.0,2.404313823748339,9.0,2.0,2.0,0.0,0.0,3.0,0,0.01493655134561197
8427,3.0,1.0,1.0,2.580440085512788,0.8817415727781388,2.0,1.0,0.0,1.0,1.0,1,0.8859865144815864
1919,4.0,1.0,0.0,2.4574871831877636,0.0,3.0,1.0,1.0,1.0,0.0,0,0.34468429502377457
9639,4.0,0.0,0.4213177247874499,2.5437544846244173,9.42131772478745,4.0,1.5786822752125502,1.0,0.0,2.0,1,0.9871910789632309
9362,4.0,0.49423633311806736,0.0,2.5782745312102784,2.0,0.0,1.0,0.0,0.0,3.0,1,0.9821582689462438
4801,5.0,1.0,1.0,2.492824463854442,1.0,0.0,1.0,0.0,1.0,1.0,0,0.19189239422515272
8638,3.0,0.0,0.6511454940813699,2.477737903885121,0.6511454940813699,2.0,1.0,1.0,1.0,0.0,1,0.951413612861863
4507,3.0,0.0,0.0,2.4574871831877636,8.0,4.0,1.0,1.0,1.0,0.0,0,0.49879495166184895
3547,4.0,1.0,0.0,2.4574871831877636,3.0,2.0,2.0,1.0,1.0,0.0,0,0.01693829718308497
7199,4.0,0.12492033251261059,0.12492033251261059,2.372626909103029,9.0,2.0,1.0,0.0,0.0,3.0,1,0.9611889692585894
1059,5.0,1.0,1.0,2.481426676229533,4.0,2.0,2.0,1.0,1.0,0.0,0,0.007766375482016036
2050,5.0,0.0,1.0,2.307063035651694,8.0,0.0,2.0,1.0,1.0,0.0,0,0.055304048974935044
7604,2.267357398959531,0.2673573989595308,0.0,2.583868641397221,1.0,2.0,1.0,0.0,0.0,3.0,1,0.9905268580389579
10317,4.977835301918207,1.977835301918207,0.02216469808179311,2.633550134536389,0.0,0.0,3.9778353019182067,0.0,1.0,1.0,1,0.9841668352744303
6363,4.0,2.0,0.0,2.590160680985161,6.0,2.0,2.0,1.0,0.0,2.0,0,0.12507783696819433
4038,2.0,1.0,1.0,2.6146887965165875,9.0,2.0,2.0,1.0,0.0,2.0,0,0.19394346010541566
5353,4.0,2.0,1.0,2.4318593876580854,6.0,4.0,1.0,0.0,0.0,3.0,0,0.07709203358745816
203,5.0,0.0,0.0,2.4183424053220275,9.0,2.0,2.0,1.0,1.0,0.0,0,0.07265827214716786
1424,5.0,2.0,1.0,2.481426676229533,9.0,2.0,2.0,0.0,0.0,3.0,0,0.055472292286230046
2834,4.0,2.0,1.0,2.404313823748339,3.0,2.0,2.0,1.0,1.0,0.0,0,0.00033311125916055963
6402,3.0,0.0,0.0,2.481426676229533,4.0,4.0,2.0,1.0,0.0,2.0,0,0.09833316429198372
8948,2.47170869298233,0.0,0.0,2.4776659875755147,2.47170869298233,2.0,1.0,0.0,1.0,1.0,1,0.6622517224581536
10705,3.0,0.0,0.0,2.5534652499277057,10.0,1.6661482535174312,1.3338517464825688,0.0,1.0,1.0,1,0.9694338754923366
5927,3.0,1.0,0.0,2.524977524647276,5.0,2.0,1.0,1.0,1.0,0.0,0,0.5329174467440133
7256,4.0,0.0,0.0,2.538639523738693,9.647356213033198,2.0,1.0,1.0,1.0,0.0,1,0.8268573257406684
4483,3.0,1.0,1.0,2.492824463854442,2.0,4.0,2.0,0.0,1.0,1.0,0,0.06662422387086335
7622,3.0,2.0,0.8842312242241271,2.502590886297699,9.0,2.0,1.0,0.0,0.0,3.0,1,0.9616294061996925
5600,4.0,2.0,1.0,2.469655202750048,0.0,2.0,2.0,1.0,1.0,0.0,0,0.011394212017815892
9982,3.0,1.0,0.0,2.513249488463351,9.023326719230802,2.0233267192308024,1.0,1.0,1.0,0.0,1,0.6093944200032789
10262,2.720575925857627,1.0,0.0,2.5257165111966904,7.720575925857627,4.0,1.0,0.0,1.0,1.0,1,0.9159875256007245
2585,4.0,1.0,0.0,2.288176324422878,7.0,2.0,2.0,1.0,1.0,0.0,0,0.12489450916724888
9652,4.0,1.0,0.0,2.5833835184046436,4.0,2.0,2.0,0.0,1.0,1.0,1,0.7736132304922868
4876,4.0,2.0,1.0,2.5637191659191334,0.0,4.0,2.0,0.0,1.0,1.0,1,0.5208822116124538
610,4.0,0.0,0.0,2.6146887965165875,5.0,2.0,1.0,0.0,1.0,1.0,0,0.766973104553251
7737,3.419720934927361,0.4197209349273614,1.0,2.5717613460718796,8.0,4.0,1.0,0.0,1.0,1.0,1,0.9809710130400747
1361,3.0,0.0,1.0,2.503869564022474,6.0,2.0,1.0,0.0,0.0,3.0,1,0.6156677624963685
2112,4.0,0.0,0.0,2.492824463854442,7.0,0.0,2.0,1.0,1.0,0.0,0,0.28872119755108455
3804,4.0,1.0,0.0,2.202163620820217,10.0,2.0,1.0,1.0,1.0,0.0,0,0.12189535985779663
1909,4.0,1.0,0.0,2.3250797444737543,1.0,2.0,2.0,0.0,1.0,1.0,0,0.050316785946219265
11070,5.0,0.606466907888372,0.0,2.6301912564939194,0.606466907888372,2.0,2.6064669078883718,1.0,1.0,0.0,1,0.9735330923110149
5725,3.0,1.0,1.0,2.374572871755165,5.0,4.0,1.0,0.0,1.0,1.0,0,0.05372720981800222
5391,3.0,2.0,0.0,2.444897673102868,4.0,2.0,2.0,0.0,1.0,1.0,0,0.06205509349589767
3001,5.0,1.0,0.0,2.5448880909648666,5.0,4.0,1.0,0.0,0.0,3.0,0,0.4228103509565379
10720,5.0,1.0,0.0,2.5508642806988697,4.604799461510345,2.0,1.0,0.0,1.0,1.0,1,0.9542098513627297
2743,4.0,1.0,1.0,2.4318593876580854,6.0,2.0,2.0,0.0,1.0,1.0,0,0.015767927201971177
